Item,Type,Group,Typ_Order,DefType,Antecedent,Context_Sent_TR,Sentence,Con_file,Sen_file,I1,I1_Width,I1_Height,I1_Category,I1_Noun_DE,I1_Category_EN,I1_Noun_EN,I2_2,I2_2_Width,I2_2_Height,I2_2_Category,I2_2_Noun_DE,I2,I2_Width,I2_Height,I2_Category,I2_Noun_DE,I3,I3_Width,I3_Height,I3_Category,I3_Noun_DE,I4_2,I4_2_Width,I4_2_Height,I4_2_Category,I4_2_Noun_DE,I4,I4_Width,I4_Height,I4_Category,I4_Noun_DE,I5,I5_Width,I5_Height,I6,I6_Width,I6_Height
25,filler1,A,X,strong,Ant_1_1,"Hmm, bakalım ne varmış burada? Bir telefon bir de radyo.",Bana telefonu verebilir misin rica etsem?,Item25ConTR.mp3,Item25SenTR.mp3,basic-phone-2.jpg,200,164,devices,phone,X,X,sup-electronics-5.jpg,200,125,devices,microwave,sup-electronics-4.jpg,192,200,devices,radio,horse2.jpeg,264,191,animals,horse,dog1.jpeg,300,300,animals,dog,bird1.jpeg,274,184,animals,bird,sub-racecar-2.jpg,200,127,sub-smart_phone-2.jpg,200,144
25,filler1,B,X,strong,Ant_1_1,"Hmm, bakalım ne varmış burada? Bir telefon bir de radyo.",Bana telefonu verebilir misin rica etsem?,Item25ConTR.mp3,Item25SenTR.mp3,basic-phone-2.jpg,200,164,devices,phone,X,X,sup-electronics-5.jpg,200,125,devices,microwave,sup-electronics-4.jpg,192,200,devices,radio,horse2.jpeg,264,191,animals,horse,dog1.jpeg,300,300,animals,dog,bird1.jpeg,274,184,animals,bird,sub-racecar-2.jpg,200,127,sub-smart_phone-2.jpg,200,144
25,filler1,C,X,strong,Ant_1_1,"Hmm, bakalım ne varmış burada? Bir telefon bir de radyo.",Bana telefonu verebilir misin rica etsem?,Item25ConTR.mp3,Item25SenTR.mp3,basic-phone-2.jpg,200,164,devices,phone,X,X,sup-electronics-5.jpg,200,125,devices,microwave,sup-electronics-4.jpg,192,200,devices,radio,horse2.jpeg,264,191,animals,horse,dog1.jpeg,300,300,animals,dog,bird1.jpeg,274,184,animals,bird,sub-racecar-2.jpg,200,127,sub-smart_phone-2.jpg,200,144
25,filler1,D,X,strong,Ant_1_1,"Hmm, bakalım ne varmış burada? Bir telefon bir de radyo.",Bana telefonu verebilir misin rica etsem?,Item25ConTR.mp3,Item25SenTR.mp3,basic-phone-2.jpg,200,164,devices,phone,X,X,sup-electronics-5.jpg,200,125,devices,microwave,sup-electronics-4.jpg,192,200,devices,radio,horse2.jpeg,264,191,animals,horse,dog1.jpeg,300,300,animals,dog,bird1.jpeg,274,184,animals,bird,sub-racecar-2.jpg,200,127,sub-smart_phone-2.jpg,200,144
26,filler1,A,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir tavşan bir de sincap.",Bana ineği verebilir misin rica etsem?,Item26ConTR.mp3,Item26SenTR.mp3,sup-animal-2.jpg,194,200,animals,squirrel,X,X,sup-animal-3.jpg,200,167,animals,cow,sup-animal-4.jpg,177,200,animals,rabbit,cookie2.jpeg,300,300,baked goods,cookie,cake1.jpeg,225,225,baked goods,cake,bread2.jpeg,300,168,baked goods,bread,shoe2.jpeg,528,440,sub-trex-1.jpg,200,175
26,filler1,B,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir tavşan bir de sincap.",Bana ineği verebilir misin rica etsem?,Item26ConTR.mp3,Item26SenTR.mp3,sup-animal-2.jpg,194,200,animals,squirrel,X,X,sup-animal-3.jpg,200,167,animals,cow,sup-animal-4.jpg,177,200,animals,rabbit,cookie2.jpeg,300,300,baked goods,cookie,cake1.jpeg,225,225,baked goods,cake,bread2.jpeg,300,168,baked goods,bread,shoe2.jpeg,528,440,sub-trex-1.jpg,200,175
26,filler1,C,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir tavşan bir de sincap.",Bana ineği verebilir misin rica etsem?,Item26ConTR.mp3,Item26SenTR.mp3,sup-animal-2.jpg,194,200,animals,squirrel,X,X,sup-animal-3.jpg,200,167,animals,cow,sup-animal-4.jpg,177,200,animals,rabbit,cookie2.jpeg,300,300,baked goods,cookie,cake1.jpeg,225,225,baked goods,cake,bread2.jpeg,300,168,baked goods,bread,shoe2.jpeg,528,440,sub-trex-1.jpg,200,175
26,filler1,D,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir tavşan bir de sincap.",Bana ineği verebilir misin rica etsem?,Item26ConTR.mp3,Item26SenTR.mp3,sup-animal-2.jpg,194,200,animals,squirrel,X,X,sup-animal-3.jpg,200,167,animals,cow,sup-animal-4.jpg,177,200,animals,rabbit,cookie2.jpeg,300,300,baked goods,cookie,cake1.jpeg,225,225,baked goods,cake,bread2.jpeg,300,168,baked goods,bread,shoe2.jpeg,528,440,sub-trex-1.jpg,200,175
27,filler1,A,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir pırasa bir de mısır.",Bana kök sebzesini verebilir misin rica etsem?,Item27ConTR.mp3,Item27SenTR.mp3,sup-vegetable-4.jpg,200,138,vegetables,leek,X,X,sup-vegetable-2.jpg,200,190,vegetables,root vegetable,sup-vegetable-3.jpg,190,110,vegetables,corn,bread1.jpeg,300,168,baked goods,bread,bread2.jpeg,300,168,baked goods,bread,cake1.jpeg,225,225,baked goods,cake,sup-animal-4.jpg,177,200,sup-beast-1.jpg,200,158
27,filler1,B,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir pırasa bir de mısır.",Bana kök sebzesini verebilir misin rica etsem?,Item27ConTR.mp3,Item27SenTR.mp3,sup-vegetable-4.jpg,200,138,vegetables,leek,X,X,sup-vegetable-2.jpg,200,190,vegetables,root vegetable,sup-vegetable-3.jpg,190,110,vegetables,corn,bread1.jpeg,300,168,baked goods,bread,bread2.jpeg,300,168,baked goods,bread,cake1.jpeg,225,225,baked goods,cake,sup-animal-4.jpg,177,200,sup-beast-1.jpg,200,158
27,filler1,C,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir pırasa bir de mısır.",Bana kök sebzesini verebilir misin rica etsem?,Item27ConTR.mp3,Item27SenTR.mp3,sup-vegetable-4.jpg,200,138,vegetables,leek,X,X,sup-vegetable-2.jpg,200,190,vegetables,root vegetable,sup-vegetable-3.jpg,190,110,vegetables,corn,bread1.jpeg,300,168,baked goods,bread,bread2.jpeg,300,168,baked goods,bread,cake1.jpeg,225,225,baked goods,cake,sup-animal-4.jpg,177,200,sup-beast-1.jpg,200,158
27,filler1,D,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir pırasa bir de mısır.",Bana kök sebzesini verebilir misin rica etsem?,Item27ConTR.mp3,Item27SenTR.mp3,sup-vegetable-4.jpg,200,138,vegetables,leek,X,X,sup-vegetable-2.jpg,200,190,vegetables,root vegetable,sup-vegetable-3.jpg,190,110,vegetables,corn,bread1.jpeg,300,168,baked goods,bread,bread2.jpeg,300,168,baked goods,bread,cake1.jpeg,225,225,baked goods,cake,sup-animal-4.jpg,177,200,sup-beast-1.jpg,200,158
28,filler1,A,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir elma bir de karpuz.",Bana elmayı verebilir misin rica etsem?,Item28ConTR.mp3,Item28SenTR.mp3,sup-fruit-1.jpg,196,200,fruit,watermelon,X,X,basic-apple-1.jpg,198,200,fruit,apple,1contrast-green_apple.jpg,200,200,fruit,apple,car2.jpeg,300,300,vehicles,car,bus2.jpeg,440,405,vehicles,bus,truck1.jpeg,259,194,vehicles,truck,sup-animal-3.jpg,200,167,sub-wooden_chair-2.jpg,133,200
28,filler1,B,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir elma bir de karpuz.",Bana elmayı verebilir misin rica etsem?,Item28ConTR.mp3,Item28SenTR.mp3,sup-fruit-1.jpg,196,200,fruit,watermelon,X,X,basic-apple-1.jpg,198,200,fruit,apple,1contrast-green_apple.jpg,200,200,fruit,apple,car2.jpeg,300,300,vehicles,car,bus2.jpeg,440,405,vehicles,bus,truck1.jpeg,259,194,vehicles,truck,sup-animal-3.jpg,200,167,sub-wooden_chair-2.jpg,133,200
28,filler1,C,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir elma bir de karpuz.",Bana elmayı verebilir misin rica etsem?,Item28ConTR.mp3,Item28SenTR.mp3,sup-fruit-1.jpg,196,200,fruit,watermelon,X,X,basic-apple-1.jpg,198,200,fruit,apple,1contrast-green_apple.jpg,200,200,fruit,apple,car2.jpeg,300,300,vehicles,car,bus2.jpeg,440,405,vehicles,bus,truck1.jpeg,259,194,vehicles,truck,sup-animal-3.jpg,200,167,sub-wooden_chair-2.jpg,133,200
28,filler1,D,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir elma bir de karpuz.",Bana elmayı verebilir misin rica etsem?,Item28ConTR.mp3,Item28SenTR.mp3,sup-fruit-1.jpg,196,200,fruit,watermelon,X,X,basic-apple-1.jpg,198,200,fruit,apple,1contrast-green_apple.jpg,200,200,fruit,apple,car2.jpeg,300,300,vehicles,car,bus2.jpeg,440,405,vehicles,bus,truck1.jpeg,259,194,vehicles,truck,sup-animal-3.jpg,200,167,sub-wooden_chair-2.jpg,133,200
29,filler1,A,X,strong,Ant_1_1,"Hmm, bakalım ne varmış burada? Bir masa lambası bir de lambader.",Bana masa lambasını verebilir misin rica etsem?,Item29ConTR.mp3,Item29SenTR.mp3,sub-gooseneck_lamp-2.jpg,172,200,lights,desk lamp,X,X,basic-lamp-1.jpg,182,200,lights,wall light,sup-light-2.jpg,200,196,lights,spotlight,truck1.jpeg,259,194,vehicles,truck,car1.jpeg,300,300,vehicles,car,bus2.jpeg,440,405,vehicles,bus,sup-animal-2.jpg,194,200,sup-electronics-3.jpg,200,176
29,filler1,B,X,strong,Ant_1_1,"Hmm, bakalım ne varmış burada? Bir masa lambası bir de lambader.",Bana masa lambasını verebilir misin rica etsem?,Item29ConTR.mp3,Item29SenTR.mp3,sub-gooseneck_lamp-2.jpg,172,200,lights,desk lamp,X,X,basic-lamp-1.jpg,182,200,lights,wall light,sup-light-2.jpg,200,196,lights,spotlight,truck1.jpeg,259,194,vehicles,truck,car1.jpeg,300,300,vehicles,car,bus2.jpeg,440,405,vehicles,bus,sup-animal-2.jpg,194,200,sup-electronics-3.jpg,200,176
29,filler1,C,X,strong,Ant_1_1,"Hmm, bakalım ne varmış burada? Bir masa lambası bir de lambader.",Bana masa lambasını verebilir misin rica etsem?,Item29ConTR.mp3,Item29SenTR.mp3,sub-gooseneck_lamp-2.jpg,172,200,lights,desk lamp,X,X,basic-lamp-1.jpg,182,200,lights,wall light,sup-light-2.jpg,200,196,lights,spotlight,truck1.jpeg,259,194,vehicles,truck,car1.jpeg,300,300,vehicles,car,bus2.jpeg,440,405,vehicles,bus,sup-animal-2.jpg,194,200,sup-electronics-3.jpg,200,176
29,filler1,D,X,strong,Ant_1_1,"Hmm, bakalım ne varmış burada? Bir masa lambası bir de lambader.",Bana masa lambasını verebilir misin rica etsem?,Item29ConTR.mp3,Item29SenTR.mp3,sub-gooseneck_lamp-2.jpg,172,200,lights,desk lamp,X,X,basic-lamp-1.jpg,182,200,lights,wall light,sup-light-2.jpg,200,196,lights,spotlight,truck1.jpeg,259,194,vehicles,truck,car1.jpeg,300,300,vehicles,car,bus2.jpeg,440,405,vehicles,bus,sup-animal-2.jpg,194,200,sup-electronics-3.jpg,200,176
30,filler1,A,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir tekli koltuk bir de yatak.",Bana sandalyeyi verebilir misin rica etsem?,Item30ConTR.mp3,Item30SenTR.mp3,sup-furniture-1.jpg,200,155,furniture,bed,X,X,contrast-office_chair-1.jpg,142,200,furniture,chair,basic-chair-1.jpg,200,184,furniture,armchair,bus2.jpeg,440,405,vehicles,bus,truck1.jpeg,259,194,vehicles,truck,car1.jpeg,300,300,vehicles,car,sup-animal-1.jpg,200,199,sup-fruit-2.jpg,195,200
30,filler1,B,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir tekli koltuk bir de yatak.",Bana sandalyeyi verebilir misin rica etsem?,Item30ConTR.mp3,Item30SenTR.mp3,sup-furniture-1.jpg,200,155,furniture,bed,X,X,contrast-office_chair-1.jpg,142,200,furniture,chair,basic-chair-1.jpg,200,184,furniture,armchair,bus2.jpeg,440,405,vehicles,bus,truck1.jpeg,259,194,vehicles,truck,car1.jpeg,300,300,vehicles,car,sup-animal-1.jpg,200,199,sup-fruit-2.jpg,195,200
30,filler1,C,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir tekli koltuk bir de yatak.",Bana sandalyeyi verebilir misin rica etsem?,Item30ConTR.mp3,Item30SenTR.mp3,sup-furniture-1.jpg,200,155,furniture,bed,X,X,contrast-office_chair-1.jpg,142,200,furniture,chair,basic-chair-1.jpg,200,184,furniture,armchair,bus2.jpeg,440,405,vehicles,bus,truck1.jpeg,259,194,vehicles,truck,car1.jpeg,300,300,vehicles,car,sup-animal-1.jpg,200,199,sup-fruit-2.jpg,195,200
30,filler1,D,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir tekli koltuk bir de yatak.",Bana sandalyeyi verebilir misin rica etsem?,Item30ConTR.mp3,Item30SenTR.mp3,sup-furniture-1.jpg,200,155,furniture,bed,X,X,contrast-office_chair-1.jpg,142,200,furniture,chair,basic-chair-1.jpg,200,184,furniture,armchair,bus2.jpeg,440,405,vehicles,bus,truck1.jpeg,259,194,vehicles,truck,car1.jpeg,300,300,vehicles,car,sup-animal-1.jpg,200,199,sup-fruit-2.jpg,195,200
31,filler1,A,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir itfaiye arabası bir de ticari.",Bana treni verebilir misin rica etsem?,Item31ConTR.mp3,Item31SenTR.mp3,sup-vehicle-5.jpg,200,145,vehicles,firetruck,X,X,sup-vehicle-2.jpg,200,169,vehicles,train,1contrast-van.jpg,200,128,vehicles,delivery van,coat1.jpeg,539,796,clothes,coat,hat2.jpeg,1399,1037,clothes,hat,shoe1.jpeg,300,300,clothes,shoe,cookie2.jpeg,300,300,sup-fruit-3.jpg,200,171
31,filler1,B,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir itfaiye arabası bir de ticari.",Bana treni verebilir misin rica etsem?,Item31ConTR.mp3,Item31SenTR.mp3,sup-vehicle-5.jpg,200,145,vehicles,firetruck,X,X,sup-vehicle-2.jpg,200,169,vehicles,train,1contrast-van.jpg,200,128,vehicles,delivery van,coat1.jpeg,539,796,clothes,coat,hat2.jpeg,1399,1037,clothes,hat,shoe1.jpeg,300,300,clothes,shoe,cookie2.jpeg,300,300,sup-fruit-3.jpg,200,171
31,filler1,C,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir itfaiye arabası bir de ticari.",Bana treni verebilir misin rica etsem?,Item31ConTR.mp3,Item31SenTR.mp3,sup-vehicle-5.jpg,200,145,vehicles,firetruck,X,X,sup-vehicle-2.jpg,200,169,vehicles,train,1contrast-van.jpg,200,128,vehicles,delivery van,coat1.jpeg,539,796,clothes,coat,hat2.jpeg,1399,1037,clothes,hat,shoe1.jpeg,300,300,clothes,shoe,cookie2.jpeg,300,300,sup-fruit-3.jpg,200,171
31,filler1,D,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir itfaiye arabası bir de ticari.",Bana treni verebilir misin rica etsem?,Item31ConTR.mp3,Item31SenTR.mp3,sup-vehicle-5.jpg,200,145,vehicles,firetruck,X,X,sup-vehicle-2.jpg,200,169,vehicles,train,1contrast-van.jpg,200,128,vehicles,delivery van,coat1.jpeg,539,796,clothes,coat,hat2.jpeg,1399,1037,clothes,hat,shoe1.jpeg,300,300,clothes,shoe,cookie2.jpeg,300,300,sup-fruit-3.jpg,200,171
32,filler1,A,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir dinazor bir de mamut.",Bana dinazoru verebilir misin rica etsem?,Item32ConTR.mp3,Item32SenTR.mp3,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,X,X,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,shoe2.jpeg,528,440,clothes,shoe,coat1.jpeg,539,796,clothes,coat,hat2.jpeg,1399,1037,clothes,hat,sub-racecar-1.jpg,190,110,sup-fruit-4.jpg,194,200
32,filler1,B,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir dinazor bir de mamut.",Bana dinazoru verebilir misin rica etsem?,Item32ConTR.mp3,Item32SenTR.mp3,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,X,X,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,shoe2.jpeg,528,440,clothes,shoe,coat1.jpeg,539,796,clothes,coat,hat2.jpeg,1399,1037,clothes,hat,sub-racecar-1.jpg,190,110,sup-fruit-4.jpg,194,200
32,filler1,C,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir dinazor bir de mamut.",Bana dinazoru verebilir misin rica etsem?,Item32ConTR.mp3,Item32SenTR.mp3,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,X,X,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,shoe2.jpeg,528,440,clothes,shoe,coat1.jpeg,539,796,clothes,coat,hat2.jpeg,1399,1037,clothes,hat,sub-racecar-1.jpg,190,110,sup-fruit-4.jpg,194,200
32,filler1,D,X,weak,I4-2,"Hmm, bakalım ne varmış burada? Bir dinazor bir de mamut.",Bana dinazoru verebilir misin rica etsem?,Item32ConTR.mp3,Item32SenTR.mp3,sup-beast-3.jpg,200,135,prehistoric animals,mamooth,X,X,1sub-trex.jpg,200,200,prehistoric animals,dinosaur,basic-dinosaur-2.jpg,190,110,prehistoric animals,dinosaur,shoe2.jpeg,528,440,clothes,shoe,coat1.jpeg,539,796,clothes,coat,hat2.jpeg,1399,1037,clothes,hat,sub-racecar-1.jpg,190,110,sup-fruit-4.jpg,194,200
33,filler2,A,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da mobilya.",Bana köpeği verebilir misin rica etsem?,Item33ConTR.mp3,Item33SenTR.mp3,sup-animal-3.jpg,200,167,animals,cow,X,X,basic-dog-1.jpg,200,148,animals,dog,basic-dog-3.jpg,200,154,animals,dog,chair1.jpeg,500,300,furniture,chair,couch2.jpeg,1550,556,furniture,couch,table2.jpeg,330,170,furniture,table,coat2.jpeg,300,300,sup-vegetable-2.jpg,200,190
33,filler2,B,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da mobilya.",Bana köpeği verebilir misin rica etsem?,Item33ConTR.mp3,Item33SenTR.mp3,sup-animal-3.jpg,200,167,animals,cow,X,X,basic-dog-1.jpg,200,148,animals,dog,basic-dog-3.jpg,200,154,animals,dog,chair1.jpeg,500,300,furniture,chair,couch2.jpeg,1550,556,furniture,couch,table2.jpeg,330,170,furniture,table,coat2.jpeg,300,300,sup-vegetable-2.jpg,200,190
33,filler2,C,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da mobilya.",Bana köpeği verebilir misin rica etsem?,Item33ConTR.mp3,Item33SenTR.mp3,sup-animal-3.jpg,200,167,animals,cow,X,X,basic-dog-1.jpg,200,148,animals,dog,basic-dog-3.jpg,200,154,animals,dog,chair1.jpeg,500,300,furniture,chair,couch2.jpeg,1550,556,furniture,couch,table2.jpeg,330,170,furniture,table,coat2.jpeg,300,300,sup-vegetable-2.jpg,200,190
33,filler2,D,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç hayvan birkaç da mobilya.",Bana köpeği verebilir misin rica etsem?,Item33ConTR.mp3,Item33SenTR.mp3,sup-animal-3.jpg,200,167,animals,cow,X,X,basic-dog-1.jpg,200,148,animals,dog,basic-dog-3.jpg,200,154,animals,dog,chair1.jpeg,500,300,furniture,chair,couch2.jpeg,1550,556,furniture,couch,table2.jpeg,330,170,furniture,table,coat2.jpeg,300,300,sup-vegetable-2.jpg,200,190
34,filler2,A,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da cihaz.",Bana telefonu verebilir misin rica etsem?,Item34ConTR.mp3,Item34SenTR.mp3,contrast-flip_phone-1.jpg,164,200,devices,phone,X,X,sup-electronics-5.jpg,200,125,devices,microwave,sup-electronics-3.jpg,200,176,devices,radio,table2.jpeg,330,170,furniture,table,chair1.jpeg,500,300,furniture,chair,couch1.jpeg,225,225,furniture,couch,car2.jpeg,300,300,sup-planet-6.jpg,225,225
34,filler2,B,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da cihaz.",Bana telefonu verebilir misin rica etsem?,Item34ConTR.mp3,Item34SenTR.mp3,contrast-flip_phone-1.jpg,164,200,devices,phone,X,X,sup-electronics-5.jpg,200,125,devices,microwave,sup-electronics-3.jpg,200,176,devices,radio,table2.jpeg,330,170,furniture,table,chair1.jpeg,500,300,furniture,chair,couch1.jpeg,225,225,furniture,couch,car2.jpeg,300,300,sup-planet-6.jpg,225,225
34,filler2,C,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da cihaz.",Bana telefonu verebilir misin rica etsem?,Item34ConTR.mp3,Item34SenTR.mp3,contrast-flip_phone-1.jpg,164,200,devices,phone,X,X,sup-electronics-5.jpg,200,125,devices,microwave,sup-electronics-3.jpg,200,176,devices,radio,table2.jpeg,330,170,furniture,table,chair1.jpeg,500,300,furniture,chair,couch1.jpeg,225,225,furniture,couch,car2.jpeg,300,300,sup-planet-6.jpg,225,225
34,filler2,D,Old,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da cihaz.",Bana telefonu verebilir misin rica etsem?,Item34ConTR.mp3,Item34SenTR.mp3,contrast-flip_phone-1.jpg,164,200,devices,phone,X,X,sup-electronics-5.jpg,200,125,devices,microwave,sup-electronics-3.jpg,200,176,devices,radio,table2.jpeg,330,170,furniture,table,chair1.jpeg,500,300,furniture,chair,couch1.jpeg,225,225,furniture,couch,car2.jpeg,300,300,sup-planet-6.jpg,225,225
35,filler2,A,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da kıyafet.",Bana sandalyeyi verebilir misin rica etsem?,Item35ConTR.mp3,Item35SenTR.mp3,sub-wooden_chair-2.jpg,133,200,furniture,chair,X,X,basic-chair-1.jpg,200,184,furniture,armchair,sup-furniture-1.jpg,200,155,furniture,bed,hat1.jpeg,922,753,clothes,hat,coat1.jpeg,539,796,clothes,coat,coat2.jpeg,300,300,clothes,coat,cake2.jpeg,225,225,sup-planet-5.jpg,200,113
35,filler2,B,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da kıyafet.",Bana sandalyeyi verebilir misin rica etsem?,Item35ConTR.mp3,Item35SenTR.mp3,sub-wooden_chair-2.jpg,133,200,furniture,chair,X,X,basic-chair-1.jpg,200,184,furniture,armchair,sup-furniture-1.jpg,200,155,furniture,bed,hat1.jpeg,922,753,clothes,hat,coat1.jpeg,539,796,clothes,coat,coat2.jpeg,300,300,clothes,coat,cake2.jpeg,225,225,sup-planet-5.jpg,200,113
35,filler2,C,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da kıyafet.",Bana sandalyeyi verebilir misin rica etsem?,Item35ConTR.mp3,Item35SenTR.mp3,sub-wooden_chair-2.jpg,133,200,furniture,chair,X,X,basic-chair-1.jpg,200,184,furniture,armchair,sup-furniture-1.jpg,200,155,furniture,bed,hat1.jpeg,922,753,clothes,hat,coat1.jpeg,539,796,clothes,coat,coat2.jpeg,300,300,clothes,coat,cake2.jpeg,225,225,sup-planet-5.jpg,200,113
35,filler2,D,Old,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da kıyafet.",Bana sandalyeyi verebilir misin rica etsem?,Item35ConTR.mp3,Item35SenTR.mp3,sub-wooden_chair-2.jpg,133,200,furniture,chair,X,X,basic-chair-1.jpg,200,184,furniture,armchair,sup-furniture-1.jpg,200,155,furniture,bed,hat1.jpeg,922,753,clothes,hat,coat1.jpeg,539,796,clothes,coat,coat2.jpeg,300,300,clothes,coat,cake2.jpeg,225,225,sup-planet-5.jpg,200,113
36,filler2,A,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana portakalı verebilir misin rica etsem?,Item36ConTR.mp3,Item36SenTR.mp3,sup-fruit-4.jpg,194,200,fruit,raspberry,X,X,sup-fruit-3.jpg,200,171,fruit,orange,sup-fruit-1.jpg,196,200,fruit,watermelon,couch2.jpeg,1550,556,furniture,couch,chair1.jpeg,500,300,furniture,chair,chair2.jpeg,190,300,furniture,chair,bus1.jpeg,276,183,sup-planet-4.jpg,200,200
36,filler2,B,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana portakalı verebilir misin rica etsem?,Item36ConTR.mp3,Item36SenTR.mp3,sup-fruit-4.jpg,194,200,fruit,raspberry,X,X,sup-fruit-3.jpg,200,171,fruit,orange,sup-fruit-1.jpg,196,200,fruit,watermelon,couch2.jpeg,1550,556,furniture,couch,chair1.jpeg,500,300,furniture,chair,chair2.jpeg,190,300,furniture,chair,bus1.jpeg,276,183,sup-planet-4.jpg,200,200
36,filler2,C,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana portakalı verebilir misin rica etsem?,Item36ConTR.mp3,Item36SenTR.mp3,sup-fruit-4.jpg,194,200,fruit,raspberry,X,X,sup-fruit-3.jpg,200,171,fruit,orange,sup-fruit-1.jpg,196,200,fruit,watermelon,couch2.jpeg,1550,556,furniture,couch,chair1.jpeg,500,300,furniture,chair,chair2.jpeg,190,300,furniture,chair,bus1.jpeg,276,183,sup-planet-4.jpg,200,200
36,filler2,D,New,weak,Cat2,"Hmm, bakalım ne varmış burada? Birkaç mobilya birkaç da meyve.",Bana portakalı verebilir misin rica etsem?,Item36ConTR.mp3,Item36SenTR.mp3,sup-fruit-4.jpg,194,200,fruit,raspberry,X,X,sup-fruit-3.jpg,200,171,fruit,orange,sup-fruit-1.jpg,196,200,fruit,watermelon,couch2.jpeg,1550,556,furniture,couch,chair1.jpeg,500,300,furniture,chair,chair2.jpeg,190,300,furniture,chair,bus1.jpeg,276,183,sup-planet-4.jpg,200,200
37,filler2,A,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana okuma lambasını verebilir misin rica etsem?,Item37ConTR.mp3,Item37SenTR.mp3,sup-light-3.jpg,200,111,lights,flashlight,X,X,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,basic-lamp-1.jpg,182,200,lights,wall light,bird1.jpeg,274,184,animals,bird,dog1.jpeg,300,300,animals,dog,dog2.jpeg,300,300,animals,dog,bread1.jpeg,300,168,sup-planet-3.jpg,200,200
37,filler2,B,New,weak,Cat1,"Hmm, bakalım ne varmış burada? Birkaç lamba birkaç da hayvan.",Bana okuma lambasını verebilir misin rica etsem?,Item37ConTR.mp3,Item37SenTR.mp3,sup-light-3.jpg,200,111,lights,flashlight,X,X,contrast-desk_lamp-1.jpg,103,200,lights,table lamp,basic-lamp-1.jpg,182,200,lights,wall light,bird1.jpeg,274,184,animals,bird,dog1.jpeg,300,300,animals,dog,dog2.jpeg,300,300,animals,dog,bread1.jpeg,300,168,sup-planet-3.jpg,200,200
